season,Div,Date,Time,team_name_bet,opp_team_name_bet,team_goals,opp_team_goals,result,HT_team_goals,HT_opp_team_goals,HT_result,Referee,team_shots,opp_team_shots,team_SoT,opp_team_SoT,team_fouls,opp_team_fouls,team_corners,opp_team_corners,team_yellows,opp_team_yellows,team_reds,opp_team_reds,Bet365_win_odds,Bet365_draw_odds,Bet365_lose_odds,Market_max_win_odds,Market_max_draw_odds,Market_max_lose_odds,Market_avg_win_odds,Market_avg_draw_odds,Market_avg_lose_odds,Bet365_over2_5_goals_odds,Bet365_under2_5_goals_odds,Market_max_over2_5_goals_odds,Market_max_under2_5_goals_odds,Market_avg_over2_5_goals_odds,Market_avg_under2_5_goals_odds,venue,bet_team_code_recoded,bet_opp_team_code_recoded,bet_merge_code
20222023,E0,2023-03-15,19:30,Brighton,Crystal Palace,1.0,0.0,H,1.0,0.0,H,P Bankes,11.0,11.0,5.0,3.0,13.0,20.0,1.0,4.0,1.0,2.0,0.0,0.0,1.44,4.2,8.0,1.49,4.7,8.0,1.46,4.44,7.58,1.93,1.97,1.95,2.01,1.89,1.92,Home,19,16,20222023_19_16_Home
20222023,E0,2023-03-15,19:30,Southampton,Brentford,0.0,2.0,A,0.0,1.0,A,M Salisbury,7.0,11.0,1.0,5.0,14.0,10.0,3.0,3.0,1.0,2.0,0.0,0.0,2.88,3.25,2.5,3.13,3.45,2.5,2.97,3.31,2.46,2.1,1.73,2.13,1.83,2.06,1.77,Home,7,21,20222023_7_21_Home
20222023,E0,2023-03-17,20:00,Nott'm Forest,Newcastle,1.0,2.0,A,1.0,1.0,D,P Tierney,5.0,15.0,3.0,4.0,17.0,9.0,3.0,7.0,5.0,1.0,0.0,0.0,5.5,3.8,1.62,6.0,3.96,1.74,5.58,3.83,1.67,2.07,1.83,2.11,1.86,2.04,1.8,Home,25,15,20222023_25_15_Home
20222023,E0,2023-03-18,15:00,Aston Villa,Bournemouth,3.0,0.0,H,1.0,0.0,H,R Jones,20.0,10.0,9.0,3.0,8.0,13.0,9.0,6.0,1.0,4.0,0.0,0.0,1.7,3.8,5.0,1.76,4.0,5.3,1.72,3.85,4.99,1.97,1.93,2.0,1.97,1.92,1.9,Home,20,24,20222023_20_24_Home
20222023,E0,2023-03-18,15:00,Brentford,Leicester,1.0,1.0,D,1.0,0.0,H,D Bond,11.0,14.0,2.0,1.0,10.0,11.0,8.0,4.0,1.0,2.0,1.0,0.0,1.91,3.6,3.75,2.01,3.89,4.1,1.95,3.7,3.85,1.89,2.01,1.91,2.08,1.85,1.98,Home,21,6,20222023_21_6_Home
20222023,E0,2023-03-18,15:00,Southampton,Tottenham,3.0,3.0,D,0.0,1.0,A,S Hooper,19.0,17.0,7.0,3.0,13.0,8.0,10.0,3.0,1.0,1.0,0.0,0.0,4.75,3.6,1.75,4.75,3.85,1.88,4.56,3.68,1.82,2.06,1.84,2.07,1.9,2.0,1.83,Home,7,17,20222023_7_17_Home
20222023,E0,2023-03-18,15:00,Wolves,Leeds,2.0,4.0,A,0.0,1.0,A,M Salisbury,23.0,11.0,8.0,4.0,15.0,9.0,5.0,4.0,3.0,5.0,1.0,0.0,2.25,3.2,3.3,2.35,3.42,3.56,2.28,3.23,3.41,2.2,1.67,2.35,1.7,2.27,1.65,Home,8,10,20222023_8_10_Home
20222023,E0,2023-03-18,17:30,Chelsea,Everton,2.0,2.0,D,0.0,0.0,D,D England,20.0,12.0,7.0,3.0,8.0,12.0,8.0,2.0,2.0,2.0,0.0,0.0,1.5,4.2,7.5,1.54,4.34,8.2,1.49,4.18,7.62,2.1,1.73,2.14,1.83,2.08,1.76,Home,1,5,20222023_1_5_Home
20222023,E0,2023-03-19,14:00,Arsenal,Crystal Palace,4.0,1.0,H,2.0,0.0,H,S Attwell,15.0,8.0,5.0,4.0,8.0,10.0,5.0,4.0,0.0,1.0,0.0,0.0,1.25,5.5,15.0,1.29,6.42,15.5,1.26,5.93,12.83,1.73,2.1,1.79,2.25,1.73,2.14,Home,11,16,20222023_11_16_Home
20222023,E0,2023-04-01,12:30,Man City,Liverpool,4.0,1.0,H,1.0,1.0,D,S Hooper,17.0,4.0,8.0,1.0,9.0,12.0,7.0,1.0,1.0,1.0,0.0,0.0,1.62,4.2,5.0,1.7,4.4,5.5,1.64,4.2,5.19,1.67,2.2,1.73,2.36,1.65,2.27,Home,4,3,20222023_4_3_Home
20222023,E0,2023-04-01,15:00,Arsenal,Leeds,4.0,1.0,H,1.0,0.0,H,D England,13.0,7.0,6.0,5.0,11.0,13.0,4.0,3.0,0.0,2.0,0.0,0.0,1.29,6.0,9.0,1.31,6.25,12.0,1.29,5.84,10.48,1.53,2.5,1.57,2.58,1.53,2.51,Home,11,10,20222023_11_10_Home
20222023,E0,2023-04-01,15:00,Bournemouth,Fulham,2.0,1.0,H,0.0,1.0,A,P Bankes,12.0,10.0,7.0,2.0,15.0,13.0,4.0,3.0,1.0,4.0,0.0,0.0,2.55,3.3,2.8,2.63,3.52,2.92,2.56,3.34,2.84,2.0,1.8,2.11,1.85,2.04,1.8,Home,24,18,20222023_24_18_Home
20222023,E0,2023-04-01,15:00,Brighton,Brentford,3.0,3.0,D,2.0,2.0,D,M Oliver,33.0,7.0,15.0,5.0,16.0,10.0,14.0,0.0,2.0,1.0,0.0,0.0,1.67,4.0,5.0,1.72,4.33,5.25,1.67,4.08,5.05,1.73,2.1,1.82,2.15,1.76,2.09,Home,19,21,20222023_19_21_Home
20222023,E0,2023-04-01,15:00,Crystal Palace,Leicester,2.0,1.0,H,0.0,0.0,D,T Robinson,31.0,3.0,9.0,2.0,12.0,16.0,10.0,1.0,3.0,4.0,0.0,0.0,2.5,3.25,2.9,2.62,3.4,3.05,2.54,3.24,2.94,2.1,1.73,2.25,1.76,2.17,1.7,Home,16,6,20222023_16_6_Home
20222023,E0,2023-04-01,15:00,Nott'm Forest,Wolves,1.0,1.0,D,1.0,0.0,H,C Kavanagh,17.0,8.0,7.0,1.0,14.0,13.0,4.0,3.0,3.0,5.0,0.0,0.0,3.0,3.1,2.55,3.15,3.3,2.7,2.96,3.13,2.61,2.38,1.57,2.44,1.65,2.38,1.59,Home,25,8,20222023_25_8_Home
20222023,E0,2023-04-01,17:30,Chelsea,Aston Villa,0.0,2.0,A,0.0,1.0,A,A Madley,27.0,5.0,8.0,2.0,14.0,16.0,13.0,2.0,3.0,3.0,0.0,0.0,1.67,3.8,5.25,1.74,4.0,5.75,1.68,3.83,5.4,1.97,1.93,2.04,1.94,1.93,1.89,Home,1,20,20222023_1_20_Home
20222023,E0,2023-04-02,14:00,West Ham,Southampton,1.0,0.0,H,1.0,0.0,H,P Tierney,12.0,9.0,2.0,3.0,10.0,11.0,5.0,3.0,0.0,2.0,0.0,0.0,1.73,3.6,5.0,1.8,4.0,5.1,1.76,3.74,4.87,2.0,1.8,2.13,1.84,2.05,1.79,Home,9,7,20222023_9_7_Home
20222023,E0,2023-04-02,16:30,Newcastle,Man United,2.0,0.0,H,0.0,0.0,D,S Attwell,22.0,6.0,6.0,1.0,8.0,12.0,7.0,4.0,0.0,0.0,0.0,0.0,2.4,3.4,2.9,2.49,3.62,3.11,2.41,3.45,2.96,1.95,1.95,1.97,1.97,1.9,1.91,Home,15,14,20222023_15_14_Home
20222023,E0,2023-04-03,20:00,Everton,Tottenham,1.0,1.0,D,0.0,0.0,D,D Coote,15.0,8.0,6.0,2.0,10.0,14.0,3.0,3.0,0.0,3.0,1.0,1.0,3.4,3.3,2.2,3.55,3.55,2.26,3.41,3.36,2.21,2.1,1.73,2.18,1.8,2.06,1.74,Home,5,17,20222023_5_17_Home
20222023,E0,2023-04-04,19:45,Bournemouth,Brighton,0.0,2.0,A,0.0,1.0,A,D Bond,14.0,16.0,3.0,6.0,11.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,6.0,4.2,1.53,6.5,4.5,1.61,5.94,4.29,1.57,1.8,2.0,1.87,2.1,1.8,2.04,Home,24,19,20222023_24_19_Home
20222023,E0,2023-04-04,19:45,Leeds,Nott'm Forest,2.0,1.0,H,2.0,1.0,H,R Jones,21.0,13.0,6.0,1.0,11.0,13.0,11.0,4.0,1.0,4.0,0.0,0.0,1.7,3.75,5.0,1.75,4.1,5.5,1.73,3.83,5.05,1.98,1.92,2.03,1.94,1.96,1.88,Home,10,25,20222023_10_25_Home
20222023,E0,2023-04-04,19:45,Leicester,Aston Villa,1.0,2.0,A,1.0,1.0,D,G Scott,9.0,15.0,4.0,5.0,10.0,14.0,4.0,8.0,2.0,0.0,1.0,0.0,2.55,3.3,2.75,2.7,3.6,2.85,2.58,3.41,2.79,1.99,1.91,2.02,1.97,1.94,1.89,Home,6,20,20222023_6_20_Home
20222023,E0,2023-04-04,20:00,Chelsea,Liverpool,0.0,0.0,D,0.0,0.0,D,A Taylor,12.0,7.0,3.0,4.0,6.0,17.0,3.0,5.0,1.0,4.0,0.0,0.0,2.2,3.4,3.25,2.35,3.58,3.46,2.25,3.46,3.28,1.95,1.95,2.0,1.99,1.91,1.92,Home,1,3,20222023_1_3_Home
20222023,E0,2023-04-05,20:00,Man United,Brentford,1.0,0.0,H,1.0,0.0,H,J Brooks,18.0,6.0,3.0,1.0,8.0,13.0,12.0,3.0,3.0,2.0,0.0,0.0,1.65,4.0,5.0,1.71,4.4,5.3,1.65,4.17,5.07,1.73,2.1,1.76,2.23,1.71,2.16,Home,14,21,20222023_14_21_Home
20222023,E0,2023-04-05,20:00,West Ham,Newcastle,1.0,5.0,A,1.0,2.0,A,C Pawson,7.0,15.0,2.0,8.0,11.0,12.0,7.0,6.0,2.0,1.0,0.0,0.0,3.6,3.25,2.15,3.67,3.53,2.2,3.53,3.41,2.15,2.1,1.73,2.23,1.79,2.14,1.73,Home,9,15,20222023_9_15_Home
20222023,E0,2023-04-08,12:30,Man United,Everton,2.0,0.0,H,1.0,0.0,H,M Oliver,29.0,15.0,11.0,1.0,10.0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,1.5,4.33,6.5,1.54,4.5,7.5,1.5,4.37,6.75,1.86,2.04,1.89,2.04,1.83,1.99,Home,14,5,20222023_14_5_Home
20222023,E0,2023-04-08,15:00,Aston Villa,Nott'm Forest,2.0,0.0,H,0.0,0.0,D,A Taylor,8.0,6.0,3.0,2.0,7.0,17.0,1.0,8.0,3.0,4.0,0.0,0.0,1.6,4.2,5.25,1.65,4.3,6.0,1.62,4.09,5.55,1.94,1.96,1.99,1.98,1.91,1.91,Home,20,25,20222023_20_25_Home
20222023,E0,2023-04-08,15:00,Brentford,Newcastle,1.0,2.0,A,1.0,0.0,H,C Kavanagh,12.0,10.0,6.0,4.0,10.0,15.0,6.0,5.0,0.0,0.0,0.0,0.0,3.6,3.4,2.05,3.7,3.58,2.15,3.57,3.46,2.1,2.03,1.87,2.08,1.89,2.0,1.83,Home,21,15,20222023_21_15_Home
20222023,E0,2023-04-08,15:00,Fulham,West Ham,0.0,1.0,A,0.0,1.0,A,J Gillett,16.0,9.0,3.0,5.0,10.0,12.0,11.0,4.0,1.0,1.0,0.0,0.0,2.8,3.25,2.63,2.86,3.33,2.75,2.79,3.24,2.66,2.2,1.67,2.25,1.76,2.17,1.7,Home,18,9,20222023_18_9_Home
20222023,E0,2023-04-08,15:00,Leicester,Bournemouth,0.0,1.0,A,0.0,1.0,A,D Coote,14.0,19.0,4.0,7.0,10.0,13.0,6.0,6.0,0.0,3.0,0.0,0.0,1.83,3.75,4.2,1.92,3.85,4.33,1.88,3.72,4.11,1.88,2.02,1.91,2.04,1.85,1.97,Home,6,24,20222023_6_24_Home
20222023,E0,2023-04-08,15:00,Tottenham,Brighton,2.0,1.0,H,1.0,1.0,D,S Attwell,9.0,17.0,3.0,4.0,15.0,15.0,3.0,7.0,3.0,1.0,0.0,0.0,2.55,3.5,2.7,2.63,3.71,2.75,2.56,3.56,2.69,1.85,2.05,1.85,2.09,1.81,2.01,Home,17,19,20222023_17_19_Home
20222023,E0,2023-04-08,15:00,Wolves,Chelsea,1.0,0.0,H,1.0,0.0,H,P Bankes,9.0,13.0,4.0,1.0,14.0,10.0,8.0,8.0,2.0,5.0,0.0,0.0,4.2,3.5,1.91,4.3,3.61,2.0,4.14,3.47,1.95,2.2,1.67,2.22,1.75,2.16,1.7,Home,8,1,20222023_8_1_Home
20222023,E0,2023-04-08,17:30,Southampton,Man City,1.0,4.0,A,0.0,1.0,A,R Jones,4.0,13.0,1.0,8.0,6.0,10.0,0.0,10.0,0.0,2.0,0.0,0.0,11.0,6.0,1.25,13.5,6.6,1.27,12.48,6.19,1.25,1.62,2.3,1.63,2.43,1.6,2.35,Home,7,4,20222023_7_4_Home
20222023,E0,2023-04-09,14:00,Leeds,Crystal Palace,1.0,5.0,A,1.0,1.0,D,S Hooper,11.0,16.0,7.0,8.0,11.0,8.0,2.0,4.0,3.0,1.0,0.0,0.0,2.1,3.4,3.6,2.16,3.55,3.7,2.11,3.41,3.59,2.1,1.73,2.2,1.76,2.14,1.72,Home,10,16,20222023_10_16_Home
20222023,E0,2023-04-09,16:30,Liverpool,Arsenal,2.0,2.0,D,1.0,2.0,A,P Tierney,21.0,9.0,6.0,5.0,11.0,11.0,5.0,4.0,4.0,4.0,0.0,0.0,2.88,3.6,2.38,2.95,3.88,2.5,2.79,3.69,2.41,1.62,2.3,1.71,2.39,1.64,2.28,Home,3,11,20222023_3_11_Home
20222023,E0,2023-04-15,12:30,Aston Villa,Newcastle,3.0,0.0,H,1.0,0.0,H,J Brooks,16.0,8.0,6.0,2.0,13.0,15.0,7.0,2.0,1.0,1.0,0.0,0.0,3.6,3.4,2.05,3.8,3.56,2.19,3.61,3.42,2.13,2.07,1.83,2.09,1.91,2.01,1.83,Home,20,15,20222023_20_15_Home
20222023,E0,2023-04-15,15:00,Chelsea,Brighton,1.0,2.0,A,1.0,1.0,D,R Jones,8.0,26.0,2.0,10.0,11.0,11.0,2.0,8.0,2.0,2.0,0.0,0.0,2.63,3.4,2.63,2.75,3.58,2.75,2.67,3.42,2.68,1.94,1.96,1.99,2.0,1.91,1.91,Home,1,19,20222023_1_19_Home
20222023,E0,2023-04-15,15:00,Everton,Fulham,1.0,3.0,A,1.0,1.0,D,A Taylor,15.0,21.0,7.0,7.0,10.0,6.0,4.0,8.0,3.0,2.0,0.0,0.0,2.05,3.4,3.7,2.12,3.56,3.9,2.07,3.39,3.78,2.2,1.67,2.31,1.76,2.21,1.69,Home,5,18,20222023_5_18_Home
20222023,E0,2023-04-15,15:00,Southampton,Crystal Palace,0.0,2.0,A,0.0,0.0,D,M Oliver,11.0,9.0,4.0,2.0,6.0,13.0,6.0,2.0,3.0,1.0,0.0,0.0,2.8,3.1,2.7,2.93,3.34,2.75,2.82,3.2,2.68,2.3,1.62,2.4,1.69,2.28,1.64,Home,7,16,20222023_7_16_Home
20222023,E0,2023-04-15,15:00,Tottenham,Bournemouth,2.0,3.0,A,1.0,1.0,D,A Madley,24.0,6.0,8.0,6.0,8.0,9.0,8.0,1.0,1.0,2.0,0.0,0.0,1.45,4.5,7.0,1.52,4.9,7.3,1.47,4.6,6.83,1.67,2.2,1.74,2.28,1.69,2.2,Home,17,24,20222023_17_24_Home
20222023,E0,2023-04-15,15:00,Wolves,Brentford,2.0,0.0,H,1.0,0.0,H,P Tierney,11.0,10.0,9.0,3.0,12.0,8.0,5.0,2.0,1.0,1.0,0.0,0.0,2.45,3.1,3.0,2.59,3.38,3.15,2.52,3.23,3.0,2.2,1.67,2.33,1.73,2.24,1.67,Home,8,21,20222023_8_21_Home
20222023,E0,2023-04-15,17:30,Man City,Leicester,3.0,1.0,H,3.0,0.0,H,D England,12.0,10.0,4.0,4.0,8.0,8.0,6.0,2.0,1.0,1.0,0.0,0.0,1.14,8.5,15.0,1.18,9.6,21.0,1.16,8.49,17.32,1.33,3.4,1.37,3.4,1.34,3.24,Home,4,6,20222023_4_6_Home
20222023,E0,2023-04-16,14:00,West Ham,Arsenal,2.0,2.0,D,1.0,2.0,A,D Coote,16.0,11.0,3.0,5.0,11.0,8.0,7.0,2.0,1.0,2.0,0.0,0.0,6.0,4.2,1.55,6.2,4.4,1.61,5.92,4.22,1.57,1.8,2.0,1.86,2.11,1.8,2.04,Home,9,11,20222023_9_11_Home
20222023,E0,2023-04-16,16:30,Nott'm Forest,Man United,0.0,2.0,A,0.0,1.0,A,S Hooper,6.0,22.0,0.0,8.0,9.0,9.0,4.0,9.0,2.0,2.0,0.0,0.0,5.5,4.0,1.62,5.5,4.1,1.75,5.0,3.96,1.69,1.8,2.0,1.85,2.12,1.78,2.05,Home,25,14,20222023_25_14_Home
20222023,E0,2023-04-17,20:00,Leeds,Liverpool,1.0,6.0,A,0.0,2.0,A,C Pawson,13.0,13.0,3.0,7.0,6.0,12.0,4.0,2.0,0.0,1.0,0.0,0.0,4.2,4.2,1.73,4.54,4.6,1.77,4.35,4.22,1.73,1.57,2.38,1.63,2.5,1.57,2.4,Home,10,3,20222023_10_3_Home
20222023,E0,2023-04-21,20:00,Arsenal,Southampton,3.0,3.0,D,1.0,2.0,A,S Hooper,25.0,8.0,6.0,6.0,10.0,14.0,7.0,2.0,1.0,5.0,0.0,0.0,1.2,7.0,13.0,1.23,7.9,17.0,1.2,7.18,14.72,1.5,2.63,1.55,2.7,1.51,2.58,Home,11,7,20222023_11_7_Home
20222023,E0,2023-04-22,12:30,Fulham,Leeds,2.0,1.0,H,0.0,0.0,D,P Bankes,12.0,10.0,5.0,2.0,10.0,15.0,8.0,6.0,1.0,4.0,0.0,0.0,2.3,3.4,3.1,2.47,3.55,3.1,2.38,3.44,3.01,1.92,1.98,1.94,2.03,1.88,1.94,Home,18,10,20222023_18_10_Home
20222023,E0,2023-04-22,15:00,Brentford,Aston Villa,1.0,1.0,D,0.0,0.0,D,M Salisbury,6.0,14.0,5.0,2.0,12.0,8.0,8.0,4.0,3.0,2.0,0.0,0.0,2.5,3.25,2.88,2.61,3.53,2.9,2.53,3.38,2.84,2.0,1.9,2.04,1.94,1.97,1.85,Home,21,20,20222023_21_20_Home
20222023,E0,2023-04-22,15:00,Crystal Palace,Everton,0.0,0.0,D,0.0,0.0,D,J Brooks,12.0,10.0,2.0,5.0,12.0,14.0,8.0,1.0,1.0,1.0,0.0,1.0,2.05,3.2,3.75,2.18,3.35,4.1,2.11,3.25,3.83,2.3,1.62,2.45,1.65,2.34,1.6,Home,16,5,20222023_16_5_Home
20222023,E0,2023-04-22,15:00,Leicester,Wolves,2.0,1.0,H,1.0,1.0,D,A Madley,15.0,16.0,8.0,3.0,17.0,16.0,1.0,7.0,1.0,3.0,0.0,0.0,2.38,3.3,3.0,2.5,3.36,3.21,2.45,3.27,3.05,2.1,1.73,2.21,1.77,2.14,1.72,Home,6,8,20222023_6_8_Home
20222023,E0,2023-04-22,15:00,Liverpool,Nott'm Forest,3.0,2.0,H,0.0,0.0,D,M Oliver,18.0,11.0,6.0,5.0,9.0,12.0,9.0,3.0,0.0,1.0,0.0,0.0,1.17,7.5,17.0,1.21,8.2,19.5,1.18,7.64,16.06,1.44,2.75,1.47,2.9,1.45,2.78,Home,3,25,20222023_3_25_Home
20222023,E0,2023-04-23,14:00,Bournemouth,West Ham,0.0,4.0,A,0.0,3.0,A,A Taylor,17.0,18.0,5.0,10.0,7.0,8.0,8.0,5.0,1.0,2.0,0.0,0.0,2.88,3.2,2.55,2.91,3.35,2.75,2.83,3.25,2.61,2.1,1.73,2.19,1.79,2.12,1.73,Home,24,9,20222023_24_9_Home
20222023,E0,2023-04-23,14:00,Newcastle,Tottenham,6.0,1.0,H,5.0,0.0,H,D Coote,25.0,11.0,8.0,3.0,7.0,13.0,9.0,3.0,0.0,3.0,0.0,0.0,1.83,3.75,4.2,1.92,4.0,4.4,1.85,3.81,4.22,1.86,2.04,1.92,2.09,1.83,2.0,Home,15,17,20222023_15_17_Home
20222023,E0,2023-04-25,19:30,Wolves,Crystal Palace,2.0,0.0,H,1.0,0.0,H,R Jones,9.0,14.0,3.0,4.0,13.0,14.0,6.0,11.0,5.0,4.0,0.0,0.0,2.45,3.2,3.0,2.58,3.23,3.25,2.52,3.14,3.09,2.5,1.53,2.56,1.6,2.46,1.56,Home,8,16,20222023_8_16_Home
20222023,E0,2023-04-25,19:45,Aston Villa,Fulham,1.0,0.0,H,1.0,0.0,H,T Bramall,14.0,1.0,3.0,0.0,6.0,18.0,8.0,2.0,3.0,2.0,0.0,0.0,1.75,4.0,4.2,1.84,4.1,4.6,1.8,3.87,4.43,1.81,2.09,1.87,2.12,1.81,2.03,Home,20,18,20222023_20_18_Home
20222023,E0,2023-04-25,20:00,Leeds,Leicester,1.0,1.0,D,1.0,0.0,H,P Tierney,13.0,15.0,3.0,3.0,14.0,15.0,3.0,6.0,4.0,2.0,0.0,0.0,2.3,3.5,3.0,2.45,3.67,3.1,2.37,3.54,2.98,1.73,2.1,1.8,2.18,1.75,2.11,Home,10,6,20222023_10_6_Home
20222023,E0,2023-04-26,19:30,Nott'm Forest,Brighton,3.0,1.0,H,1.0,1.0,D,J Gillett,12.0,17.0,5.0,7.0,7.0,8.0,2.0,7.0,2.0,0.0,0.0,0.0,6.0,4.2,1.53,6.5,4.6,1.58,6.08,4.36,1.54,1.73,2.1,1.81,2.19,1.74,2.11,Home,25,19,20222023_25_19_Home
20222023,E0,2023-04-26,19:45,Chelsea,Brentford,0.0,2.0,A,0.0,1.0,A,A Madley,15.0,7.0,4.0,1.0,5.0,13.0,5.0,2.0,1.0,2.0,0.0,0.0,1.7,4.0,4.75,1.75,4.1,5.25,1.71,3.89,5.02,2.0,1.9,2.02,1.94,1.95,1.87,Home,1,21,20222023_1_21_Home
20222023,E0,2023-04-26,19:45,West Ham,Liverpool,1.0,2.0,A,1.0,1.0,D,C Kavanagh,7.0,20.0,2.0,4.0,6.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,3.9,3.9,1.85,4.2,4.0,1.92,3.96,3.86,1.88,1.67,2.2,1.72,2.29,1.68,2.21,Home,9,3,20222023_9_3_Home
20222023,E0,2023-04-26,20:00,Man City,Arsenal,4.0,1.0,H,2.0,0.0,H,M Oliver,14.0,8.0,9.0,2.0,13.0,13.0,1.0,3.0,3.0,1.0,0.0,0.0,1.55,4.5,5.25,1.61,4.8,6.4,1.56,4.49,5.7,1.62,2.3,1.67,2.49,1.6,2.35,Home,4,11,20222023_4_11_Home
20222023,E0,2023-04-27,19:45,Everton,Newcastle,1.0,4.0,A,0.0,1.0,A,A Marriner,13.0,15.0,5.0,8.0,8.0,6.0,3.0,14.0,2.0,1.0,0.0,0.0,4.75,3.6,1.73,5.2,3.88,1.81,4.84,3.7,1.77,2.0,1.8,2.11,1.87,2.04,1.79,Home,5,15,20222023_5_15_Home
20222023,E0,2023-04-27,19:45,Southampton,Bournemouth,0.0,1.0,A,0.0,0.0,D,D England,11.0,16.0,2.0,2.0,9.0,11.0,6.0,4.0,0.0,3.0,0.0,0.0,2.25,3.4,3.2,2.39,3.57,3.22,2.3,3.43,3.15,2.03,1.87,2.08,1.9,2.01,1.82,Home,7,24,20222023_7_24_Home
20222023,E0,2023-04-27,20:15,Tottenham,Man United,2.0,2.0,D,0.0,2.0,A,A Taylor,18.0,17.0,7.0,8.0,8.0,7.0,6.0,8.0,1.0,2.0,0.0,0.0,2.8,3.6,2.4,2.85,3.82,2.53,2.79,3.65,2.44,1.67,2.2,1.71,2.34,1.65,2.25,Home,17,14,20222023_17_14_Home
20222023,E0,2023-04-29,12:30,Crystal Palace,West Ham,4.0,3.0,H,3.0,2.0,H,C Pawson,16.0,8.0,6.0,4.0,9.0,17.0,8.0,5.0,1.0,2.0,0.0,0.0,2.63,3.25,2.75,2.88,3.28,2.9,2.7,3.18,2.81,2.2,1.67,2.4,1.7,2.3,1.63,Home,16,9,20222023_16_9_Home
20222023,E0,2023-04-29,15:00,Brentford,Nott'm Forest,2.0,1.0,H,0.0,1.0,A,P Bankes,14.0,5.0,8.0,3.0,6.0,13.0,6.0,0.0,1.0,2.0,0.0,0.0,1.65,3.8,5.5,1.7,4.0,5.7,1.66,3.88,5.5,1.99,1.91,2.04,1.92,1.95,1.87,Home,21,25,20222023_21_25_Home
20222023,E0,2023-04-29,15:00,Brighton,Wolves,6.0,0.0,H,4.0,0.0,H,D Coote,22.0,10.0,8.0,2.0,14.0,11.0,2.0,5.0,1.0,1.0,0.0,0.0,1.5,4.33,6.5,1.54,4.6,7.0,1.51,4.37,6.69,1.85,2.05,1.85,2.1,1.8,2.02,Home,19,8,20222023_19_8_Home
20222023,E0,2023-04-30,14:00,Bournemouth,Leeds,4.0,1.0,H,2.0,1.0,H,C Kavanagh,12.0,15.0,7.0,6.0,12.0,14.0,2.0,6.0,1.0,0.0,0.0,0.0,2.55,3.5,2.7,2.67,3.62,2.75,2.61,3.5,2.68,1.8,2.0,1.86,2.1,1.8,2.02,Home,24,10,20222023_24_10_Home
20222023,E0,2023-04-30,14:00,Fulham,Man City,1.0,2.0,A,1.0,2.0,A,S Hooper,4.0,12.0,1.0,9.0,9.0,10.0,2.0,5.0,1.0,3.0,0.0,0.0,12.0,6.0,1.25,13.0,6.6,1.28,11.95,6.23,1.25,1.53,2.5,1.58,2.55,1.54,2.48,Home,18,4,20222023_18_4_Home
20222023,E0,2023-04-30,14:00,Man United,Aston Villa,1.0,0.0,H,1.0,0.0,H,J Gillett,14.0,7.0,6.0,1.0,16.0,7.0,1.0,4.0,2.0,0.0,0.0,0.0,1.73,3.9,4.6,1.83,4.1,4.7,1.78,3.94,4.35,1.67,2.2,1.7,2.3,1.66,2.24,Home,14,20,20222023_14_20_Home
20222023,E0,2023-04-30,14:00,Newcastle,Southampton,3.0,1.0,H,0.0,1.0,A,A Taylor,22.0,4.0,5.0,3.0,7.0,10.0,11.0,2.0,1.0,4.0,0.0,0.0,1.3,5.25,10.0,1.35,6.0,11.0,1.32,5.46,9.9,1.73,2.1,1.75,2.25,1.71,2.15,Home,15,7,20222023_15_7_Home
20222023,E0,2023-04-30,16:30,Liverpool,Tottenham,4.0,3.0,H,3.0,1.0,H,P Tierney,12.0,10.0,4.0,7.0,12.0,6.0,5.0,2.0,3.0,2.0,0.0,0.0,1.53,4.5,5.75,1.6,5.0,6.05,1.54,4.69,5.68,1.5,2.63,1.52,2.72,1.5,2.61,Home,3,17,20222023_3_17_Home
20222023,E0,2023-05-01,20:00,Leicester,Everton,2.0,2.0,D,2.0,1.0,H,M Oliver,15.0,23.0,6.0,8.0,10.0,12.0,2.0,9.0,4.0,1.0,0.0,0.0,2.0,3.5,3.75,2.1,3.6,4.0,2.04,3.45,3.79,2.07,1.83,2.07,1.85,2.02,1.8,Home,6,5,20222023_6_5_Home
20222023,E0,2023-05-02,20:00,Arsenal,Chelsea,3.0,1.0,H,3.0,0.0,H,R Jones,16.0,7.0,10.0,4.0,10.0,10.0,7.0,2.0,0.0,2.0,0.0,0.0,1.6,4.0,5.5,1.64,4.4,6.1,1.59,4.22,5.75,1.73,2.1,1.82,2.17,1.75,2.1,Home,11,1,20222023_11_1_Home
20222023,E0,2023-05-03,20:00,Liverpool,Fulham,1.0,0.0,H,1.0,0.0,H,S Attwell,15.0,9.0,3.0,3.0,10.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,1.25,5.75,11.0,1.3,7.0,12.0,1.26,6.39,10.73,1.44,2.75,1.48,2.86,1.44,2.78,Home,3,18,20222023_3_18_Home
20222023,E0,2023-05-03,20:00,Man City,West Ham,3.0,0.0,H,0.0,0.0,D,J Brooks,16.0,6.0,7.0,2.0,8.0,8.0,6.0,3.0,0.0,1.0,0.0,0.0,1.2,7.0,13.0,1.23,8.0,15.0,1.2,7.21,13.79,1.44,2.75,1.47,2.9,1.45,2.76,Home,4,9,20222023_4_9_Home
