code,link,date,season,name,dayofweek,comp,round,venue,result,team,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report,name_link,assisted_shots,crosses_into_penalty_area,pass_xa,passes_completed_long,passes_completed_medium,passes_completed_short,passes_into_final_third,passes_into_penalty_area,passes_long,passes_medium,passes_pct_long,passes_pct_medium,passes_pct_short,passes_progressive_distance,passes_short,passes_total_distance,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,crosses,passes_blocked,passes_dead,passes_free_kicks,passes_live,passes_offsides,passes_switches,through_balls,throw_ins,gca_defense,gca_fouled,gca_passes_dead,gca_passes_live,gca_shots,gca_take_ons,sca_defense,sca_fouled,sca_passes_dead,sca_passes_live,sca_shots,sca_take_ons,blocked_passes,blocked_shots,challenge_tackles,challenge_tackles_pct,challenges,challenges_lost,clearances,errors,tackles_att_3rd,tackles_def_3rd,tackles_interceptions,tackles_mid_3rd,tackles_won,carries_distance,carries_into_final_third,carries_into_penalty_area,carries_progressive_distance,dispossessed,miscontrols,passes_received,progressive_passes_received,take_ons_tackled,take_ons_tackled_pct,take_ons_won_pct,touches_att_3rd,touches_att_pen_area,touches_def_3rd,touches_def_pen_area,touches_live_ball,touches_mid_3rd,aerials_lost,aerials_won,aerials_won_pct,ball_recoveries,cards_yellow_red,fouled,fouls,offsides,own_goals,pens_conceded,pens_won,scrape_datetime
bf34eebd,https://fbref.com//en/matches/44b9a07c/West-Ham-United-Chelsea-August-20-2023-Premier-League,2023-08-20,20232024,Noni Madueke,Sun,Premier League,Matchweek 2,Away,L 1–3,Chelsea,West Ham,N,"WB,FW",16,0,0,0,0,1,1,0,0,15,0,0,0,0.1,0.1,0.0,1,0,9,12,75.0,0,12,2,1,0,Match Report,"('Noni Madueke', 'https://fbref.com//en/matches/44b9a07c/West-Ham-United-Chelsea-August-20-2023-Premier-League')",0,0,0.0,0,0,9,0,0,1,1,0.0,0.0,90.0,16,10,99,1,1,0,0,3,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,68,0,2,46,0,2,12,4,0,0.0,0.0,11,3,0,0,15,4,1,0,0.0,0,0,0,0,0,0,0,0,2023-08-25 00:55:42.669399
a572e291,https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League,2023-08-12,20232024,Orel Mangala,Sat,Premier League,Matchweek 1,Away,L 1–2,Nott'ham Forest,Arsenal,Y,CM,89,0,0,0,0,0,0,1,0,21,1,1,1,0.0,0.0,0.0,1,0,10,13,76.9,1,13,0,2,0,Match Report,"('Orel Mangala', 'https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League')",1,0,0.0,1,3,5,0,0,1,3,100.0,100.0,71.4,68,7,170,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,100.0,1,0,0,0,0,1,2,0,0,54,0,0,18,3,1,11,0,1,50.0,0.0,3,0,10,3,21,8,0,0,,2,0,1,3,0,0,0,0,2023-08-25 00:55:42.669399
a572e291,https://fbref.com//en/matches/a0a93f71/Nottingham-Forest-Sheffield-United-August-18-2023-Premier-League,2023-08-18,20232024,Orel Mangala,Fri,Premier League,Matchweek 2,Home,W 2–1,Nott'ham Forest,Sheffield Utd,Y,CM,68,0,0,0,0,0,0,0,0,34,4,2,1,0.0,0.0,0.0,1,0,19,24,79.2,2,15,0,0,0,Match Report,"('Orel Mangala', 'https://fbref.com//en/matches/a0a93f71/Nottingham-Forest-Sheffield-United-August-18-2023-Premier-League')",0,0,0.0,2,7,10,0,0,3,8,66.7,87.5,83.3,45,12,306,0,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,100.0,3,0,0,0,1,2,6,1,2,70,1,0,21,1,0,19,0,0,,,6,0,8,1,34,20,0,0,,0,0,0,1,0,0,0,0,2023-08-25 00:55:42.669399
d7f99582,https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League,2023-08-11,20232024,Benson Manuel,Fri,Premier League,Matchweek 1,Home,L 0–3,Burnley,Manchester City,N,FW,17,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,7,1,4,0,Match Report,"('Benson Manuel', 'https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League')",0,0,0.0,0,1,2,0,0,0,1,,100.0,100.0,10,2,43,1,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,74,2,0,24,0,0,8,3,4,100.0,0.0,7,0,0,0,9,2,2,0,0.0,0,0,0,0,0,0,0,0,2023-08-25 00:55:42.669399
bb5fbd2b,https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League,2023-08-12,20232024,Solly March,Sat,Premier League,Matchweek 1,Home,W 4–1,Brighton,Luton Town,Y,RW,73,1,0,0,0,3,2,0,0,44,1,0,0,0.4,0.4,0.0,4,0,24,34,70.6,3,34,1,5,2,Match Report,"('Solly March', 'https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League')",2,0,0.0,3,10,10,0,1,5,11,60.0,90.9,71.4,74,14,404,1,0,0,0,2,1,3,1,31,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,100.0,1,0,1,0,1,0,1,0,1,158,1,0,39,4,1,36,7,2,40.0,40.0,23,2,3,1,44,18,1,1,50.0,4,0,1,1,1,0,0,0,2023-08-25 00:55:42.669399
bb5fbd2b,https://fbref.com//en/matches/d7c606ec/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-August-19-2023-Premier-League,2023-08-19,20232024,Solly March,Sat,Premier League,Matchweek 2,Away,W 4–1,Brighton,Wolves,Y,RW,90,2,0,0,0,5,4,0,0,47,4,4,1,0.9,0.9,0.1,3,0,18,25,72.0,1,23,2,4,2,Match Report,"('Solly March', 'https://fbref.com//en/matches/d7c606ec/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-August-19-2023-Premier-League')",1,0,0.1,2,5,10,1,0,4,8,50.0,62.5,90.9,54,11,276,2,1,0,0,4,1,2,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,50.0,2,1,3,0,0,3,8,1,3,170,1,1,83,1,2,24,4,2,50.0,50.0,17,5,15,3,47,15,2,0,0.0,9,0,1,1,2,0,0,0,2023-08-25 00:55:42.669399
8b788c01,https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,2023-08-14,20232024,Anthony Martial,Mon,Premier League,Matchweek 1,Home,W 1–0,Manchester Utd,Wolves,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,"('Anthony Martial', 'https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-25 00:55:42.669399
8b788c01,https://fbref.com//en/matches/4bb62251/Tottenham-Hotspur-Manchester-United-August-19-2023-Premier-League,2023-08-19,20232024,Anthony Martial,Sat,Premier League,Matchweek 2,Away,L 0–2,Manchester Utd,Tottenham,N,FW,6,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,1,0,6,6,100.0,1,6,0,1,0,Match Report,"('Anthony Martial', 'https://fbref.com//en/matches/4bb62251/Tottenham-Hotspur-Manchester-United-August-19-2023-Premier-League')",1,0,0.0,0,1,5,0,0,0,1,,100.0,100.0,12,5,74,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,34,0,0,0,0,0,7,3,1,100.0,0.0,4,0,0,0,8,4,0,0,,0,0,0,0,0,0,0,0,2023-08-25 00:55:42.669399
48a5a5d6,https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield,2023-08-06,20232024,Martinelli,Sun,Community Shield,FA Community Shield,Neutral,D 1 (4)–1 (1),Arsenal,Manchester City,Y,FW,74,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,"('Martinelli', 'https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield')",,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,2023-08-25 00:55:42.669399
48a5a5d6,https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League,2023-08-12,20232024,Martinelli,Sat,Premier League,Matchweek 1,Home,W 2–1,Arsenal,Nott'ham Forest,Y,LW,85,0,1,0,0,0,0,0,0,47,1,0,1,0.0,0.0,0.2,3,1,31,33,93.9,3,35,3,4,2,Match Report,"('Martinelli', 'https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League')",3,0,0.2,3,15,13,0,1,3,16,100.0,93.8,92.9,124,14,556,1,1,0,0,2,0,2,0,31,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,,0,0,0,0,0,0,1,1,1,197,3,2,91,4,1,32,9,2,50.0,50.0,27,4,4,0,47,16,5,1,16.7,8,0,2,2,0,0,0,0,2023-08-25 00:55:42.669399
48a5a5d6,https://fbref.com//en/matches/3b5ecd36/Crystal-Palace-Arsenal-August-21-2023-Premier-League,2023-08-21,20232024,Martinelli,Mon,Premier League,Matchweek 2,Away,W 1–0,Arsenal,Crystal Palace,Y,LW,69,0,0,0,0,2,0,0,0,42,1,2,0,0.1,0.1,0.0,2,1,23,35,65.7,2,27,4,1,0,Match Report,"('Martinelli', 'https://fbref.com//en/matches/3b5ecd36/Crystal-Palace-Arsenal-August-21-2023-Premier-League')",0,0,0.0,3,6,14,3,0,7,7,42.9,85.7,73.7,51,19,387,4,4,0,0,6,0,5,1,30,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,1,0,0,0,0,3,1,1,259,2,2,110,1,0,30,10,1,100.0,0.0,29,6,0,0,42,13,2,2,50.0,2,0,0,1,0,0,0,0,2023-08-25 00:55:42.669399
7956236f,https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,20232024,Emiliano Martínez,Sat,Premier League,Matchweek 1,Away,L 1–5,Aston Villa,Newcastle Utd,Y,GK,90,0,0,0,0,0,0,1,0,32,0,0,0,0.0,0.0,0.0,0,0,23,27,85.2,0,16,0,0,0,Match Report,"('Emiliano Martínez', 'https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League')",0,0,0.0,3,10,10,0,0,6,10,50.0,100.0,90.9,259,11,490,0,0,0,0,0,0,5,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,57,0,0,34,0,0,14,0,0,,,0,0,32,24,32,0,0,0,,2,0,0,1,0,0,0,0,2023-08-25 00:55:42.669399
7956236f,https://fbref.com//en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League,2023-08-20,20232024,Emiliano Martínez,Sun,Premier League,Matchweek 2,Home,W 4–0,Aston Villa,Everton,Y,GK,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,43,46,93.5,0,34,0,0,0,Match Report,"('Emiliano Martínez', 'https://fbref.com//en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League')",0,0,0.0,7,33,3,0,0,8,35,87.5,94.3,100.0,602,3,1028,0,0,0,0,0,0,8,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,129,0,0,53,0,0,29,0,0,,,0,0,48,39,48,0,0,1,100.0,0,0,1,0,0,0,0,0,2023-08-25 00:55:42.669399
7956236f,https://fbref.com//en/matches/f36a1b2f/Hibernian-Aston-Villa-August-23-2023-Europa-Conference-League,2023-08-23,20232024,Emiliano Martínez,Wed,Conf Lg,Play-off round,Away,W 5–0,eng Aston Villa,sct Hibernian,Y,GK,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report,"('Emiliano Martínez', 'https://fbref.com//en/matches/f36a1b2f/Hibernian-Aston-Villa-August-23-2023-Europa-Conference-League')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,2023-08-25 00:55:42.669399
bac46a10,https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,2023-08-14,20232024,Lisandro Martínez,Mon,Premier League,Matchweek 1,Home,W 1–0,Manchester Utd,Wolves,Y,CB,45,0,0,0,0,0,0,1,0,41,1,0,0,0.0,0.0,0.0,2,0,36,39,92.3,5,31,2,1,1,Match Report,"('Lisandro Martínez', 'https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League')",0,0,0.0,2,16,17,3,1,4,17,50.0,94.1,100.0,209,17,586,0,0,0,0,0,0,1,1,38,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,33.3,3,2,0,0,0,0,1,1,1,204,1,0,118,1,0,32,0,0,0.0,100.0,2,0,15,2,41,24,1,0,0.0,2,0,0,1,0,0,0,0,2023-08-25 00:55:42.669399
bac46a10,https://fbref.com//en/matches/4bb62251/Tottenham-Hotspur-Manchester-United-August-19-2023-Premier-League,2023-08-19,20232024,Lisandro Martínez,Sat,Premier League,Matchweek 2,Away,L 0–2,Manchester Utd,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,53,3,0,1,0.0,0.0,0.0,1,0,34,38,89.5,10,29,1,0,0,Match Report,"('Lisandro Martínez', 'https://fbref.com//en/matches/4bb62251/Tottenham-Hotspur-Manchester-United-August-19-2023-Premier-League')",1,0,0.0,3,18,11,4,0,5,18,60.0,100.0,91.7,220,12,605,0,0,0,0,0,1,5,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,40.0,5,3,6,0,0,3,3,0,2,181,1,0,128,0,0,28,0,0,,,4,0,31,17,53,18,2,1,33.3,6,0,1,0,0,1,0,0,2023-08-25 00:55:42.669399
feb5d972,https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League,2023-08-13,20232024,Pape Matar Sarr,Sun,Premier League,Matchweek 1,Away,D 2–2,Tottenham,Brentford,N,DM,16,0,0,0,0,1,1,0,0,21,0,0,1,0.1,0.1,0.0,0,0,19,19,100.0,0,15,0,0,0,Match Report,"('Pape Matar Sarr', 'https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League')",0,0,0.0,0,4,13,2,0,0,4,,100.0,100.0,24,13,214,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,68,1,0,37,0,0,17,1,0,,,7,1,2,1,21,12,0,1,100.0,1,0,0,0,0,0,0,0,2023-08-25 00:55:42.669399
feb5d972,https://fbref.com//en/matches/4bb62251/Tottenham-Hotspur-Manchester-United-August-19-2023-Premier-League,2023-08-19,20232024,Pape Matar Sarr,Sat,Premier League,Matchweek 2,Home,W 2–0,Tottenham,Manchester Utd,Y,DM,75,1,0,0,0,5,2,0,0,45,2,0,1,0.6,0.6,0.1,6,1,31,36,86.1,8,27,1,0,0,Match Report,"('Pape Matar Sarr', 'https://fbref.com//en/matches/4bb62251/Tottenham-Hotspur-Manchester-United-August-19-2023-Premier-League')",1,0,0.0,4,11,12,3,1,4,11,100.0,100.0,85.7,116,14,504,0,0,0,0,0,2,0,0,36,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,0,1,0,2,66.7,3,1,0,0,0,0,2,2,2,166,2,0,80,0,0,26,1,0,,,20,7,7,0,45,19,0,1,100.0,7,0,1,0,0,0,0,0,2023-08-25 00:55:42.669399
4bcf39f6,https://fbref.com//en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League,2023-08-12,20232024,Neal Maupay,Sat,Premier League,Matchweek 1,Home,L 0–1,Everton,Fulham,Y,FW,71,0,0,0,0,4,3,0,0,19,0,0,1,1.3,1.3,0.1,2,0,8,9,88.9,0,9,1,0,0,Match Report,"('Neal Maupay', 'https://fbref.com//en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League')",1,0,0.0,0,4,4,0,0,0,5,,80.0,100.0,9,4,127,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,0,58,1,1,14,2,3,11,3,0,,,9,6,1,1,19,10,1,0,0.0,4,0,0,1,2,0,0,0,2023-08-25 00:55:42.669399
4bcf39f6,https://fbref.com//en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League,2023-08-20,20232024,Neal Maupay,Sun,Premier League,Matchweek 2,Away,L 0–4,Everton,Aston Villa,N,FW,40,0,0,0,0,1,1,0,0,21,0,0,1,0.1,0.1,0.0,1,0,14,17,82.4,0,11,0,0,0,Match Report,"('Neal Maupay', 'https://fbref.com//en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League')",0,0,0.0,1,4,8,0,0,1,4,100.0,100.0,88.9,5,9,226,0,0,0,0,0,1,2,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,31,0,0,20,1,3,17,3,0,,,10,2,0,0,21,11,1,0,0.0,0,0,0,0,0,0,0,0,2023-08-25 00:55:42.669399
6afaebf2,https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League,2023-08-13,20232024,Bryan Mbeumo,Sun,Premier League,Matchweek 1,Home,D 2–2,Brentford,Tottenham,Y,FW,90,1,0,1,1,2,1,0,0,41,0,1,0,1.4,0.6,0.0,1,1,22,33,66.7,6,25,1,1,0,Match Report,"('Bryan Mbeumo', 'https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League')",0,0,0.0,1,8,12,1,2,3,13,33.3,61.5,85.7,100,14,312,2,0,0,1,4,0,4,1,29,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,2,2,0,0,0,0,1,0,0,77,1,0,38,3,2,32,7,1,100.0,0.0,19,6,4,0,40,18,3,2,40.0,3,0,1,3,0,0,0,0,2023-08-25 00:55:42.669399
6afaebf2,https://fbref.com//en/matches/46be83af/Fulham-Brentford-August-19-2023-Premier-League,2023-08-19,20232024,Bryan Mbeumo,Sat,Premier League,Matchweek 2,Away,W 3–0,Brentford,Fulham,Y,"RW,FW",90,2,0,1,1,2,2,0,0,35,1,0,1,1.9,1.1,0.1,2,0,20,28,71.4,2,23,2,0,0,Match Report,"('Bryan Mbeumo', 'https://fbref.com//en/matches/46be83af/Fulham-Brentford-August-19-2023-Premier-League')",1,0,0.2,3,2,15,1,1,4,5,75.0,40.0,88.2,65,17,296,1,0,0,0,3,2,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.0,1,1,0,0,1,0,1,0,0,125,0,2,36,2,1,24,8,0,,,18,5,7,0,34,11,3,1,25.0,5,0,1,0,0,0,0,0,2023-08-25 00:55:42.669399
96593e89,https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield,2023-08-06,20232024,James Mcatee,Sun,Community Shield,FA Community Shield,Neutral,D 1 (1)–1 (4),Manchester City,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,"('James Mcatee', 'https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-25 00:55:42.669399
96593e89,https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League,2023-08-11,20232024,James Mcatee,Fri,Premier League,Matchweek 1,Away,W 3–0,Manchester City,Burnley,N,"DM,RB",1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report,"('James Mcatee', 'https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League')",0,0,0.0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,2023-08-25 00:55:42.669399
96593e89,https://fbref.com//en/matches/572ae2f0/Manchester-City-Sevilla-August-16-2023-UEFA-Super-Cup,2023-08-16,20232024,James Mcatee,Wed,Super Cup,UEFA Super Cup,Home,D 1 (5)–1 (4),eng Manchester City,es Sevilla,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,"('James Mcatee', 'https://fbref.com//en/matches/572ae2f0/Manchester-City-Sevilla-August-16-2023-UEFA-Super-Cup')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-25 00:55:42.669399
96593e89,https://fbref.com//en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,2023-08-19,20232024,James Mcatee,Sat,Premier League,Matchweek 2,Home,W 1–0,Manchester City,Newcastle Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,"('James Mcatee', 'https://fbref.com//en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-25 00:55:42.669399
90f91999,https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,20232024,John McGinn,Sat,Premier League,Matchweek 1,Away,L 1–5,Aston Villa,Newcastle Utd,Y*,"LW,AM",63,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,1,0,13,18,72.2,1,16,0,2,0,Match Report,"('John McGinn', 'https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League')",1,0,0.0,2,4,7,2,0,4,6,50.0,66.7,100.0,93,7,232,0,0,0,0,3,0,2,1,16,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,62,0,0,6,0,2,18,6,1,50.0,0.0,7,0,2,0,22,13,0,0,,1,0,1,1,0,0,0,0,2023-08-25 00:55:42.669399
90f91999,https://fbref.com//en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League,2023-08-20,20232024,John McGinn,Sun,Premier League,Matchweek 2,Home,W 4–0,Aston Villa,Everton,Y*,"LW,AM",90,1,0,0,0,1,1,0,0,43,1,0,0,0.6,0.6,0.0,3,0,24,30,80.0,9,33,4,7,4,Match Report,"('John McGinn', 'https://fbref.com//en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League')",0,0,0.1,1,8,15,2,4,3,8,33.3,100.0,83.3,130,18,350,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,1,1,1,0,1,0,1,0,0,195,6,0,109,0,3,35,1,3,42.9,57.1,20,1,5,0,43,20,0,0,,5,0,2,0,0,0,0,0,2023-08-25 00:55:42.669399
90f91999,https://fbref.com//en/matches/f36a1b2f/Hibernian-Aston-Villa-August-23-2023-Europa-Conference-League,2023-08-23,20232024,John McGinn,Wed,Conf Lg,Play-off round,Away,W 5–0,eng Aston Villa,sct Hibernian,Y*,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report,"('John McGinn', 'https://fbref.com//en/matches/f36a1b2f/Hibernian-Aston-Villa-August-23-2023-Europa-Conference-League')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,2023-08-25 00:55:42.669399
4e5a4cbc,https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League,2023-08-12,20232024,Scott McKenna,Sat,Premier League,Matchweek 1,Away,L 1–2,Nott'ham Forest,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,32,2,2,0,0.0,0.0,0.0,0,0,13,21,61.9,0,10,0,0,0,Match Report,"('Scott McKenna', 'https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League')",0,0,0.0,2,6,5,0,0,4,11,50.0,54.5,83.3,121,6,248,0,0,0,0,0,0,4,0,17,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,0,0,1,4,1,0,29,0,0,13,0,0,10,0,0,,,1,0,14,4,32,17,0,3,100.0,2,0,1,1,0,0,0,0,2023-08-25 00:55:42.669399
4e5a4cbc,https://fbref.com//en/matches/a0a93f71/Nottingham-Forest-Sheffield-United-August-18-2023-Premier-League,2023-08-18,20232024,Scott McKenna,Fri,Premier League,Matchweek 2,Home,W 2–1,Nott'ham Forest,Sheffield Utd,Y,CB,90,0,0,0,0,1,0,0,0,71,2,1,1,0.2,0.2,0.0,0,0,37,57,64.9,4,28,1,0,0,Match Report,"('Scott McKenna', 'https://fbref.com//en/matches/a0a93f71/Nottingham-Forest-Sheffield-United-August-18-2023-Premier-League')",0,0,0.0,6,22,9,5,0,10,34,60.0,64.7,69.2,337,13,753,0,0,0,0,0,1,8,0,49,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,100.0,2,0,6,0,0,2,3,0,0,128,0,0,60,0,2,27,0,0,,,3,1,27,9,71,42,2,8,80.0,10,0,0,1,0,0,0,0,2023-08-25 00:55:42.669399
